"No.","Channel Name","Receive Frequency","Transmit Frequency","Channel Type","Transmit Power","Band Width","CTCSS/DCS Decode","CTCSS/DCS Encode","Contact","Contact Call Type","Contact TG/DMR ID","Radio ID","Busy Lock/TX Permit","Squelch Mode","Optional Signal","DTMF ID","2Tone ID","5Tone ID","PTT ID","Color Code","Slot","Scan List","Receive Group List","PTT Prohibit","Reverse","Simplex TDMA","Slot Suit","AES Digital Encryption","Digital Encryption","Call Confirmation","Talk Around(Simplex)","Work Alone","Custom CTCSS","2TONE Decode","Ranging","Through Mode","APRS RX","Analog APRS PTT Mode","Digital APRS PTT Mode","APRS Report Type","Digital APRS Report Channel","Correct Frequency[Hz]","SMS Confirmation","Exclude channel from roaming","DMR MODE","DataACK Disable","R5toneBot","R5ToneEot","Auto Scan","Ana Aprs Mute","Send Talker Alias","AnaAprsTxPath"
"2127","SV5Te-4243","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4243","Group Call","4243","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR5","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2128","SV5Te-4244","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4244","Group Call","4244","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR5","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2129","SV5Te-4245","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4245","Group Call","4245","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR5","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2130","SV5Te-4246","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4246","Group Call","4246","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR5","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2131","SV5Te-4247","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4247","Group Call","4247","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR5","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2132","SV5Te-4148","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4148","Group Call","4148","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR5","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2133","SV5Te-4248","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4248","Group Call","4248","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR5","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2134","SV5Te-4048","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4048","Group Call","4048","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR5","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2135","SV5Te-4249","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4249","Group Call","4249","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR5","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2136","SV5Te-5000","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","5000","Group Call","5000","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR5","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2137","SV5Te-4000","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4000","Group Call","4000","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2138","SV5Te-280","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","280","Group Call","280","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2139","SV5Te-400","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","400","Group Call","400","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2160","SV3U-202","438.71250","431.11250","D-Digital","High","12.5K","Off","Off","202","Group Call","202","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2161","SV3U-9","438.71250","431.11250","D-Digital","High","12.5K","Off","Off","9","Group Call","9","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2162","SV3U-8","438.71250","431.11250","D-Digital","High","12.5K","Off","Off","8","Group Call","8","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2163","SV3U-8008","438.71250","431.11250","D-Digital","High","12.5K","Off","Off","8008","Group Call","8008","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2164","SV3U-9990","438.71250","431.11250","D-Digital","High","12.5K","Off","Off","9990","Group Call","9990","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2165","SV3U-4241","438.71250","431.11250","D-Digital","High","12.5K","Off","Off","4241","Group Call","4241","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2166","SV3U-4242","438.71250","431.11250","D-Digital","High","12.5K","Off","Off","4242","Group Call","4242","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2167","SV3U-4243","438.71250","431.11250","D-Digital","High","12.5K","Off","Off","4243","Group Call","4243","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2168","SV3U-4244","438.71250","431.11250","D-Digital","High","12.5K","Off","Off","4244","Group Call","4244","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2169","SV3U-4245","438.71250","431.11250","D-Digital","High","12.5K","Off","Off","4245","Group Call","4245","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2170","SV3U-4246","438.71250","431.11250","D-Digital","High","12.5K","Off","Off","4246","Group Call","4246","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2171","SV3U-4247","438.71250","431.11250","D-Digital","High","12.5K","Off","Off","4247","Group Call","4247","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2172","SV3U-4148","438.71250","431.11250","D-Digital","High","12.5K","Off","Off","4148","Group Call","4148","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2173","SV3U-4248","438.71250","431.11250","D-Digital","High","12.5K","Off","Off","4248","Group Call","4248","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2174","SV3U-4048","438.71250","431.11250","D-Digital","High","12.5K","Off","Off","4048","Group Call","4048","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2175","SV3U-4249","438.71250","431.11250","D-Digital","High","12.5K","Off","Off","4249","Group Call","4249","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2176","SV3U-5000","438.71250","431.11250","D-Digital","High","12.5K","Off","Off","5000","Group Call","5000","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2177","SV3U-4000","438.71250","431.11250","D-Digital","High","12.5K","Off","Off","4000","Group Call","4000","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2178","SV3U-280","438.71250","431.11250","D-Digital","High","12.5K","Off","Off","280","Group Call","280","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2179","SV3U-400","438.71250","431.11250","D-Digital","High","12.5K","Off","Off","400","Group Call","400","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2210","SZ4THE-202","438.73750","431.13750","D-Digital","High","12.5K","Off","Off","202","Group Call","202","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2211","SZ4THE-9","438.73750","431.13750","D-Digital","High","12.5K","Off","Off","9","Group Call","9","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2212","SZ4THE-8","438.73750","431.13750","D-Digital","High","12.5K","Off","Off","8","Group Call","8","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2213","SZ4THE-8008","438.73750","431.13750","D-Digital","High","12.5K","Off","Off","8008","Group Call","8008","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2214","SZ4THE-9990","438.73750","431.13750","D-Digital","High","12.5K","Off","Off","9990","Group Call","9990","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2215","SZ4THE-4241","438.73750","431.13750","D-Digital","High","12.5K","Off","Off","4241","Group Call","4241","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2216","SZ4THE-4242","438.73750","431.13750","D-Digital","High","12.5K","Off","Off","4242","Group Call","4242","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2217","SZ4THE-4243","438.73750","431.13750","D-Digital","High","12.5K","Off","Off","4243","Group Call","4243","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2218","SZ4THE-4244","438.73750","431.13750","D-Digital","High","12.5K","Off","Off","4244","Group Call","4244","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2219","SZ4THE-4245","438.73750","431.13750","D-Digital","High","12.5K","Off","Off","4245","Group Call","4245","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2220","SZ4THE-4246","438.73750","431.13750","D-Digital","High","12.5K","Off","Off","4246","Group Call","4246","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2221","SZ4THE-4247","438.73750","431.13750","D-Digital","High","12.5K","Off","Off","4247","Group Call","4247","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2222","SZ4THE-4148","438.73750","431.13750","D-Digital","High","12.5K","Off","Off","4148","Group Call","4148","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2223","SZ4THE-4248","438.73750","431.13750","D-Digital","High","12.5K","Off","Off","4248","Group Call","4248","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2224","SZ4THE-4048","438.73750","431.13750","D-Digital","High","12.5K","Off","Off","4048","Group Call","4048","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2225","SZ4THE-4249","438.73750","431.13750","D-Digital","High","12.5K","Off","Off","4249","Group Call","4249","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2226","SZ4THE-5000","438.73750","431.13750","D-Digital","High","12.5K","Off","Off","5000","Group Call","5000","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2227","SZ4THE-4000","438.73750","431.13750","D-Digital","High","12.5K","Off","Off","4000","Group Call","4000","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2228","SZ4THE-280","438.73750","431.13750","D-Digital","High","12.5K","Off","Off","280","Group Call","280","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2229","SZ4THE-400","438.73750","431.13750","D-Digital","High","12.5K","Off","Off","400","Group Call","400","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2250","3Test-202","439.22500","431.62500","D-Digital","High","12.5K","Off","Off","202","Group Call","202","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2251","3Test-9","439.22500","431.62500","D-Digital","High","12.5K","Off","Off","9","Group Call","9","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2252","3Test-8","439.22500","431.62500","D-Digital","High","12.5K","Off","Off","8","Group Call","8","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2253","3Test-8008","439.22500","431.62500","D-Digital","High","12.5K","Off","Off","8008","Group Call","8008","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2254","3Test-9990","439.22500","431.62500","D-Digital","High","12.5K","Off","Off","9990","Group Call","9990","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2255","3Test-4241","439.22500","431.62500","D-Digital","High","12.5K","Off","Off","4241","Group Call","4241","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2256","3Test-4242","439.22500","431.62500","D-Digital","High","12.5K","Off","Off","4242","Group Call","4242","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2257","3Test-4243","439.22500","431.62500","D-Digital","High","12.5K","Off","Off","4243","Group Call","4243","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2258","3Test-4244","439.22500","431.62500","D-Digital","High","12.5K","Off","Off","4244","Group Call","4244","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2259","3Test-4245","439.22500","431.62500","D-Digital","High","12.5K","Off","Off","4245","Group Call","4245","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2260","3Test-4246","439.22500","431.62500","D-Digital","High","12.5K","Off","Off","4246","Group Call","4246","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2261","3Test-4247","439.22500","431.62500","D-Digital","High","12.5K","Off","Off","4247","Group Call","4247","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2262","3Test-4148","439.22500","431.62500","D-Digital","High","12.5K","Off","Off","4148","Group Call","4148","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2263","3Test-4248","439.22500","431.62500","D-Digital","High","12.5K","Off","Off","4248","Group Call","4248","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2264","3Test-4048","439.22500","431.62500","D-Digital","High","12.5K","Off","Off","4048","Group Call","4048","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2265","3Test-4249","439.22500","431.62500","D-Digital","High","12.5K","Off","Off","4249","Group Call","4249","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR3","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2266","3Test-5000","439.22500","431.62500","D-Digital","High","12.5K","Off","Off","5000","Group Call","5000","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2267","3Test-4000","439.22500","431.62500","D-Digital","High","12.5K","Off","Off","4000","Group Call","4000","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2268","3Test-280","439.22500","431.62500","D-Digital","High","12.5K","Off","Off","280","Group Call","280","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"2269","3Test-400","439.22500","431.62500","D-Digital","High","12.5K","Off","Off","400","Group Call","400","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"3500","SW1N 202","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","202","Group Call","202","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3501","SW1N 2021","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","2021","Group Call","2021","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3502","SW1N 2022","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","2022","Group Call","2022","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3503","SW1N 2023","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","2023","Group Call","2023","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3504","SW1N 2024","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","2024","Group Call","2024","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3505","SW1N 2025","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","2025","Group Call","2025","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
