"3949","LPD-49","433.07500","433.07500","A-Analog","High","12.5K","Off","Off","202","Group Call","202","SV","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0","0"
"3950","LPD-50","433.07500","433.07500","A-Analog","High","12.5K","Off","Off","202","Group Call","202","SV","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0","0"
"3951","LPD-51","433.07500","433.07500","A-Analog","High","12.5K","Off","Off","202","Group Call","202","SV","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0","0"
"3952","LPD-52","433.07500","433.07500","A-Analog","High","12.5K","Off","Off","202","Group Call","202","SV","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0","0"
"3953","LPD-53","433.07500","433.07500","A-Analog","High","12.5K","Off","Off","202","Group Call","202","SV","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0","0"
"3954","LPD-54","433.07500","433.07500","A-Analog","High","12.5K","Off","Off","202","Group Call","202","SV","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0","0"
"3955","LPD-55","433.07500","433.07500","A-Analog","High","12.5K","Off","Off","202","Group Call","202","SV","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0","0"
"3956","LPD-56","433.07500","433.07500","A-Analog","High","12.5K","Off","Off","202","Group Call","202","SV","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0","0"
"3957","LPD-57","433.07500","433.07500","A-Analog","High","12.5K","Off","Off","202","Group Call","202","SV","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0","0"
"3958","LPD-58","433.07500","433.07500","A-Analog","High","12.5K","Off","Off","202","Group Call","202","SV","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0","0"
"3959","LPD-59","433.07500","433.07500","A-Analog","High","12.5K","Off","Off","202","Group Call","202","SV","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0","0"
"3960","LPD-60","433.07500","433.07500","A-Analog","High","12.5K","Off","Off","202","Group Call","202","SV","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0","0"
"3961","LPD-61","433.07500","433.07500","A-Analog","High","12.5K","Off","Off","202","Group Call","202","SV","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0","0"
"3962","LPD-62","433.07500","433.07500","A-Analog","High","12.5K","Off","Off","202","Group Call","202","SV","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0","0"
"3963","LPD-63","433.07500","433.07500","A-Analog","High","12.5K","Off","Off","202","Group Call","202","SV","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0","0"
"3964","LPD-64","433.07500","433.07500","A-Analog","High","12.5K","Off","Off","202","Group Call","202","SV","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0","0"
"3965","LPD-65","433.07500","433.07500","A-Analog","High","12.5K","Off","Off","202","Group Call","202","SV","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0","0"
"3966","LPD-66","433.07500","433.07500","A-Analog","High","12.5K","Off","Off","202","Group Call","202","SV","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0","0"
"3967","LPD-67","433.07500","433.07500","A-Analog","High","12.5K","Off","Off","202","Group Call","202","SV","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0","0"
"3968","LPD-68","433.07500","433.07500","A-Analog","High","12.5K","Off","Off","202","Group Call","202","SV","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0","0"
"3969","LPD-69","433.07500","433.07500","A-Analog","High","12.5K","Off","Off","202","Group Call","202","SV","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0","0"
